Season,Id,Date,Time,League,Home,Away,Round_number,FT_Goals_H,FT_Goals_A,FT_Odd_ML_Bookie,FT_Odd_ML_H,FT_Odd_ML_D,FT_Odd_ML_A,HT_Odd_OU_05_Bookie,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_OU_05_Bookie,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_OU_15_Bookie,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_OU_25_Bookie,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_OU_35_Bookie,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_OU_45_Bookie,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Bookie,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
2024,UNWFjwS6,29/09/2024,16:00,BRASIL - BRASILEIRÃO BETANO,Atlético-GO,Fluminense,RODADA 28,1,0,bet365,2.4,3.2,3.1,bet365,1.53,2.38,bet365,1.1,7.0,bet365,1.44,2.75,bet365,2.4,1.53,bet365,4.5,1.2,bet365,10.0,1.06,bet365,2.05,1.7
2024,GKSBiJC0,29/09/2024,16:00,BRASIL - BRASILEIRÃO BETANO,Fortaleza,Cuiabá,RODADA 28,1,0,bet365,1.73,3.7,4.75,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.44,2.75,bet365,2.35,1.57,bet365,4.5,1.2,bet365,10.0,1.06,bet365,2.2,1.62
2024,McT7hacf,29/09/2024,16:00,BRASIL - BRASILEIRÃO BETANO,São Paulo,Corinthians,RODADA 28,3,1,bet365,2.63,2.9,3.0,bet365,1.67,2.1,bet365,1.14,5.5,bet365,1.67,2.2,bet365,3.1,1.36,bet365,6.5,1.11,bet365,15.0,1.03,bet365,2.38,1.53
2024,bwwKypO8,29/09/2024,16:00,BRASIL - SÉRIE B,CRB,América-MG,RODADA 29,2,1,bet365,2.7,3.0,2.8,bet365,1.57,2.25,bet365,1.11,6.5,bet365,1.5,2.5,bet365,2.6,1.48,bet365,5.5,1.14,bet365,13.0,1.04,bet365,2.1,1.67
2024,fqDRCTr9,29/09/2024,18:30,BRASIL - BRASILEIRÃO BETANO,Bahia,Criciúma,RODADA 28,1,0,bet365,1.62,4.0,5.25,bet365,1.36,3.0,bet365,1.05,11.0,bet365,1.29,3.75,bet365,1.9,2.0,bet365,3.2,1.36,bet365,6.0,1.13,bet365,1.91,1.91
2024,r99ND9T2,29/09/2024,18:30,BRASIL - BRASILEIRÃO BETANO,Cruzeiro,Vasco,RODADA 28,1,1,bet365,1.8,3.4,4.5,bet365,1.44,2.63,bet365,1.07,9.0,bet365,1.36,3.2,bet365,2.1,1.7,bet365,4.0,1.25,bet365,8.0,1.08,bet365,2.0,1.75
2024,t4VvkQj2,29/09/2024,18:30,BRASIL - BRASILEIRÃO BETANO,Internacional,Vitória,RODADA 28,3,1,bet365,1.4,4.75,8.0,bet365,1.36,3.0,bet365,1.05,11.0,bet365,1.29,3.75,bet365,1.95,1.95,bet365,3.4,1.33,bet365,6.0,1.13,bet365,2.2,1.62
2024,AHdPF21k,29/09/2024,18:30,BRASIL - SÉRIE B,Mirassol,Sport,RODADA 29,0,0,bet365,2.55,2.9,3.0,bet365,1.57,2.25,bet365,1.11,6.5,bet365,1.5,2.5,bet365,2.6,1.48,bet365,5.0,1.17,bet365,13.0,1.04,bet365,2.1,1.67
2024,l6CVBmbF,29/09/2024,20:00,BRASIL - BRASILEIRÃO BETANO,Flamengo,Athletico-PR,RODADA 28,1,0,bet365,1.65,3.75,5.25,bet365,1.44,2.63,bet365,1.07,9.0,bet365,1.36,3.2,bet365,2.08,1.73,bet365,3.75,1.29,bet365,8.0,1.08,bet365,2.0,1.75
2023,raQOx9U1,29/10/2023,16:00,BRASIL - SÉRIE A,Athletico-PR,São Paulo,RODADA 30,1,1,bet365,2.1,3.25,3.8,bet365,1.44,2.63,bet365,1.08,8.0,bet365,1.36,3.2,bet365,2.15,1.67,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.95,1.8
2023,drOCuBpq,29/10/2023,16:00,BRASIL - SÉRIE A,Goiás,Vasco,RODADA 30,1,1,bet365,2.4,3.0,3.25,bet365,1.53,2.38,bet365,1.11,6.5,bet365,1.5,2.63,bet365,2.5,1.5,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.0,1.75
2023,j1oppixS,29/10/2023,18:30,BRASIL - SÉRIE A,Corinthians,Santos,RODADA 30,1,1,bet365,2.1,3.2,3.75,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.25,1.62,bet365,4.33,1.22,bet365,9.0,1.07,bet365,1.95,1.8
2023,48RKwkFe,29/10/2023,18:30,BRASIL - SÉRIE A,Internacional,Coritiba,RODADA 30,3,4,bet365,1.4,4.75,8.5,bet365,1.36,3.0,bet365,1.05,11.0,bet365,1.25,4.0,bet365,1.83,2.03,bet365,3.2,1.36,bet365,5.5,1.14,bet365,2.1,1.67
2023,ryrxnD7F,29/10/2023,20:00,BRASIL - SÉRIE A,Botafogo,Cuiabá,RODADA 30,0,1,bet365,1.67,3.5,6.0,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.44,2.75,bet365,2.3,1.6,bet365,4.33,1.22,bet365,9.0,1.07,bet365,2.2,1.62
2023,rguXQ5Wr,29/11/2023,19:00,BRASIL - SÉRIE A,Santos,Fluminense,RODADA 36,0,3,bet365,2.5,3.2,2.9,bet365,1.44,2.63,bet365,1.07,9.0,bet365,1.36,3.2,bet365,2.1,1.7,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.91,1.91
2023,KCJepfX3,29/11/2023,19:30,BRASIL - SÉRIE A,Flamengo,Atlético-MG,RODADA 36,0,3,bet365,1.7,3.6,5.25,bet365,1.44,2.63,bet365,1.07,9.0,bet365,1.36,3.2,bet365,2.1,1.7,bet365,4.0,1.25,bet365,8.0,1.08,bet365,2.05,1.7
2023,ljGWo788,29/11/2023,20:00,BRASIL - SÉRIE A,Bahia,São Paulo,RODADA 36,0,1,bet365,2.25,3.1,3.4,bet365,1.5,2.5,bet365,1.1,7.0,bet365,1.5,2.63,bet365,2.5,1.5,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.0,1.75
2023,StFzoRNE,29/11/2023,20:00,BRASIL - SÉRIE A,Cuiabá,Internacional,RODADA 36,0,2,bet365,3.1,2.88,2.63,bet365,1.67,2.1,bet365,1.14,5.5,bet365,1.62,2.3,bet365,2.88,1.4,bet365,6.0,1.13,bet365,15.0,1.03,bet365,2.25,1.57
2023,CYWmNNV7,29/11/2023,21:30,BRASIL - SÉRIE A,Coritiba,Botafogo,RODADA 36,1,1,bet365,4.75,3.6,1.73,bet365,1.4,2.75,bet365,1.05,11.0,bet365,1.3,3.5,bet365,1.99,1.91,bet365,3.4,1.33,bet365,6.5,1.11,bet365,1.91,1.91
2023,6TH3rY1G,29/11/2023,21:30,BRASIL - SÉRIE A,Palmeiras,América-MG,RODADA 36,4,0,bet365,1.2,8.0,10.0,bet365,1.22,4.0,bet365,1.02,21.0,bet365,1.13,6.0,bet365,1.4,2.88,bet365,2.1,1.73,bet365,3.5,1.3,bet365,2.0,1.75
2024,CfKW9i9o,30/06/2024,11:00,BRASIL - BRASILEIRÃO BETANO,Atlético-MG,Atlético-GO,RODADA 13,1,1,bet365,2.05,3.6,3.6,bet365,1.44,2.63,bet365,1.07,9.0,bet365,1.4,3.0,bet365,2.15,1.67,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.95,1.8
2024,MNCwHx8U,30/06/2024,11:00,BRASIL - SÉRIE B,Avaí,Amazonas,RODADA 13,1,1,bet365,1.73,3.3,5.5,bet365,1.53,2.38,bet365,1.1,7.0,bet365,1.5,2.5,bet365,2.5,1.5,bet365,5.0,1.17,bet365,13.0,1.04,bet365,2.38,1.53
2024,x25d4mwN,30/06/2024,16:00,BRASIL - BRASILEIRÃO BETANO,Fortaleza,Juventude,RODADA 13,2,1,bet365,1.65,3.8,5.5,bet365,1.44,2.63,bet365,1.07,9.0,bet365,1.36,3.2,bet365,2.1,1.7,bet365,4.0,1.25,bet365,8.0,1.08,bet365,2.05,1.7
2024,biWlo8Wp,30/06/2024,16:00,BRASIL - BRASILEIRÃO BETANO,Grêmio,Fluminense,RODADA 13,1,0,bet365,1.9,3.25,4.5,bet365,1.44,2.63,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.2,1.65,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.95,1.8
2024,fwGi5TNG,30/06/2024,16:00,BRASIL - BRASILEIRÃO BETANO,São Paulo,Bahia,RODADA 13,3,1,bet365,1.95,3.5,4.0,bet365,1.44,2.63,bet365,1.07,9.0,bet365,1.36,3.2,bet365,2.08,1.73,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.95,1.8
2024,hrshz08h,30/06/2024,16:00,BRASIL - SÉRIE B,Paysandu,Operário,RODADA 13,1,1,bet365,1.95,3.1,4.33,bet365,1.57,2.25,bet365,1.1,7.0,bet365,1.44,2.63,bet365,2.4,1.53,bet365,4.5,1.18,bet365,11.0,1.05,bet365,2.2,1.62
2024,hSARbR0p,30/06/2024,18:30,BRASIL - BRASILEIRÃO BETANO,Criciúma,Internacional,RODADA 13,1,1,bet365,2.7,3.0,2.75,bet365,1.57,2.25,bet365,1.11,6.5,bet365,1.53,2.5,bet365,2.6,1.48,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.05,1.7
2024,8MDu8Vwb,30/06/2024,18:30,BRASIL - BRASILEIRÃO BETANO,Flamengo,Cruzeiro,RODADA 13,2,1,bet365,1.65,4.0,5.25,bet365,1.4,2.75,bet365,1.06,10.0,bet365,1.33,3.4,bet365,2.03,1.87,bet365,3.5,1.3,bet365,6.5,1.11,bet365,1.95,1.8
2024,QcOz9BOi,30/06/2024,18:30,BRASIL - BRASILEIRÃO BETANO,Vitória,Athletico-PR,RODADA 13,0,1,bet365,2.3,3.2,3.3,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.44,2.75,bet365,2.35,1.57,bet365,4.5,1.2,bet365,10.0,1.06,bet365,2.0,1.75
2024,hrLMKK85,30/06/2024,18:30,BRASIL - SÉRIE B,Guarani,Ponte Preta,RODADA 13,1,1,bet365,2.1,3.1,3.75,bet365,1.57,2.25,bet365,1.1,7.0,bet365,1.5,2.5,bet365,2.5,1.5,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.2,1.62
2024,KhX6Ah7J,30/07/2024,21:00,BRASIL - SÉRIE B,Avaí,Botafogo-SP,RODADA 18,1,1,bet365,1.75,3.0,6.0,bet365,1.62,2.2,bet365,1.13,6.0,bet365,1.57,2.25,bet365,2.88,1.4,bet365,6.0,1.13,bet365,15.0,1.03,bet365,2.5,1.5
2024,KlJnqA9D,30/08/2024,21:30,BRASIL - SÉRIE B,Santos,Ponte Preta,RODADA 24,2,2,bet365,1.4,4.5,7.5,bet365,1.44,2.63,bet365,1.05,11.0,bet365,1.33,3.25,bet365,2.05,1.75,bet365,3.75,1.25,bet365,8.0,1.08,bet365,2.5,1.5
2023,KICnIMVK,30/09/2023,16:00,BRASIL - SÉRIE A,Flamengo,Bahia,RODADA 25,1,0,bet365,1.53,4.2,6.5,bet365,1.36,3.0,bet365,1.05,11.0,bet365,1.25,4.0,bet365,1.83,2.07,bet365,3.0,1.4,bet365,5.5,1.14,bet365,1.95,1.8
2023,EuYLWLpE,30/09/2023,16:00,BRASIL - SÉRIE A,Fortaleza,Grêmio,RODADA 25,1,1,bet365,2.5,3.3,2.8,bet365,1.44,2.63,bet365,1.07,9.0,bet365,1.36,3.2,bet365,2.1,1.73,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.91,1.91
2024,4vdTEMGe,30/09/2024,21:00,BRASIL - SÉRIE B,Novorizontino,Ponte Preta,RODADA 29,2,1,bet365,1.6,3.6,6.0,bet365,1.57,2.25,bet365,1.1,7.0,bet365,1.5,2.5,bet365,2.6,1.48,bet365,5.5,1.14,bet365,13.0,1.04,bet365,2.63,1.44
2024,dEhLGrnq,30/09/2024,21:30,BRASIL - SÉRIE B,Guarani,Avaí,RODADA 29,0,0,bet365,2.25,2.88,3.6,bet365,1.67,2.1,bet365,1.14,5.5,bet365,1.67,2.1,bet365,3.1,1.36,bet365,6.5,1.11,bet365,17.0,1.03,bet365,2.38,1.53
2023,YsYqO3G1,30/11/2023,19:00,BRASIL - SÉRIE A,Grêmio,Goiás,RODADA 36,2,1,bet365,1.53,4.2,6.0,bet365,1.33,3.25,bet365,1.04,13.0,bet365,1.22,4.33,bet365,1.7,2.1,bet365,2.75,1.44,bet365,5.0,1.17,bet365,1.8,1.95
2023,vLYuPq1e,30/11/2023,20:00,BRASIL - SÉRIE A,Cruzeiro,Athletico-PR,RODADA 36,1,1,bet365,2.0,3.4,3.8,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.44,2.75,bet365,2.3,1.6,bet365,4.33,1.22,bet365,9.0,1.07,bet365,2.0,1.75
2023,QHUyQPok,30/11/2023,20:30,BRASIL - SÉRIE A,Red Bull Bragantino,Fortaleza,RODADA 36,1,2,bet365,1.83,3.6,4.5,bet365,1.4,2.75,bet365,1.06,10.0,bet365,1.3,3.5,bet365,1.99,1.91,bet365,3.4,1.33,bet365,6.5,1.11,bet365,1.8,1.95
2024,S4PGldS9,31/05/2024,19:00,BRASIL - SÉRIE B,Ceará,Coritiba,RODADA 8,1,0,bet365,2.15,3.1,3.6,bet365,1.5,2.5,bet365,1.1,7.0,bet365,1.44,2.63,bet365,2.35,1.57,bet365,4.33,1.2,bet365,10.0,1.06,bet365,2.0,1.73
2024,0fPylPya,31/05/2024,21:30,BRASIL - SÉRIE B,Goiás,Sport,RODADA 8,3,0,bet365,2.25,3.0,3.5,bet365,1.5,2.5,bet365,1.08,8.0,bet365,1.4,2.75,bet365,2.35,1.57,bet365,4.33,1.2,bet365,10.0,1.06,bet365,1.91,1.8
2024,Yi7U7gnE,31/08/2024,17:00,BRASIL - SÉRIE B,Chapecoense,Botafogo-SP,RODADA 24,1,1,bet365,2.3,3.0,3.6,bet365,1.62,2.2,bet365,1.13,6.0,bet365,1.57,2.25,bet365,2.88,1.4,bet365,6.0,1.13,bet365,15.0,1.03,bet365,2.25,1.57
2024,8EFrpjf7,31/08/2024,17:00,BRASIL - SÉRIE B,Novorizontino,Vila Nova,RODADA 24,2,0,bet365,2.0,2.9,4.33,bet365,1.67,2.1,bet365,1.17,5.0,bet365,1.67,2.1,bet365,3.1,1.36,bet365,6.5,1.11,bet365,17.0,1.03,bet365,2.5,1.5
2024,Cr6Y6D1K,31/08/2024,18:00,BRASIL - SÉRIE B,CRB,Avaí,RODADA 24,1,2,bet365,2.45,2.7,3.6,bet365,1.73,2.0,bet365,1.14,5.5,bet365,1.67,2.1,bet365,3.4,1.33,bet365,7.0,1.1,bet365,17.0,1.03,bet365,2.5,1.5
2024,xYPiVVaT,31/08/2024,18:30,BRASIL - BRASILEIRÃO BETANO,Cuiabá,Criciúma,RODADA 25,2,1,bet365,2.0,3.3,4.0,bet365,1.5,2.5,bet365,1.08,7.5,bet365,1.4,3.0,bet365,2.3,1.6,bet365,4.33,1.22,bet365,9.0,1.07,bet365,2.0,1.75
2024,fkYzZD04,31/08/2024,21:00,BRASIL - BRASILEIRÃO BETANO,Botafogo,Fortaleza,RODADA 25,2,0,bet365,1.57,4.1,5.5,bet365,1.36,3.0,bet365,1.05,11.0,bet365,1.25,4.0,bet365,1.86,2.04,bet365,3.2,1.36,bet365,5.5,1.14,bet365,1.91,1.91
2023,U7fsEVj8,31/10/2023,19:00,BRASIL - SÉRIE A,Bahia,Fluminense,RODADA 31,1,0,bet365,1.44,4.75,7.0,bet365,1.33,3.25,bet365,1.04,13.0,bet365,1.25,4.0,bet365,1.73,2.08,bet365,3.0,1.4,bet365,5.0,1.17,bet365,1.91,1.91
